subscriber_id,p_retain_if_treated,p_retain_if_untreated,uplift_score,segment
JIO10018317,0.97853595,0.81354016,0.16499579,Persuadable
JIO10031054,0.98882174,0.9989213,-0.01009953,Sure thing / Lost cause
JIO10001921,0.9999597,0.99997354,-1.3828278e-05,Sure thing / Lost cause
JIO10056470,0.6042862,0.9794724,-0.3751862,Sleeping dog (do not disturb)
JIO10006920,0.0902352,0.4835819,-0.3933467,Sleeping dog (do not disturb)
JIO10049626,0.99981576,0.9999534,-0.00013762712,Sure thing / Lost cause
JIO10039982,0.9997162,0.9853526,0.0143636465,Sure thing / Lost cause
JIO10006109,0.985268,0.99984825,-0.01458025,Sure thing / Lost cause
JIO10007249,0.92861867,0.97189796,-0.04327929,Sleeping dog (do not disturb)
JIO10060892,0.99876827,0.9956182,0.0031500459,Sure thing / Lost cause
JIO10002579,0.99993587,0.9983125,0.0016233921,Sure thing / Lost cause
JIO10046994,0.018849358,0.071046256,-0.052196898,Sleeping dog (do not disturb)
JIO10036419,0.997393,0.99712247,0.00027054548,Sure thing / Lost cause
JIO10039750,0.9999634,0.99908745,0.00087594986,Sure thing / Lost cause
JIO10047665,0.99992406,0.998698,0.0012260675,Sure thing / Lost cause
JIO10064671,0.99991477,0.9991159,0.00079888105,Sure thing / Lost cause
JIO10021167,0.9939955,0.98750263,0.006492853,Sure thing / Lost cause
JIO10036100,0.9967829,0.9947172,0.0020657182,Sure thing / Lost cause
JIO10037966,0.90464664,0.98763555,-0.08298892,Sleeping dog (do not disturb)
JIO10021734,0.99961793,0.99864775,0.0009701848,Sure thing / Lost cause
JIO10059223,0.993793,0.99880207,-0.005009055,Sure thing / Lost cause
JIO10064277,0.99994147,0.9949287,0.0050127506,Sure thing / Lost cause
JIO10015958,0.9992674,0.9996197,-0.00035232306,Sure thing / Lost cause
JIO10037673,0.99924797,0.99797755,0.0012704134,Sure thing / Lost cause
JIO10025060,0.8026825,0.9472475,-0.14456499,Sleeping dog (do not disturb)
JIO10035522,0.9993654,0.99797183,0.0013935566,Sure thing / Lost cause
JIO10031428,0.9998884,0.9937046,0.006183803,Sure thing / Lost cause
JIO10058380,0.9999156,0.9997322,0.00018340349,Sure thing / Lost cause
JIO10050376,0.9029811,0.73977125,0.16320986,Persuadable
JIO10016726,0.99996126,0.9993261,0.0006351471,Sure thing / Lost cause
JIO10064598,0.99917597,0.99190533,0.007270634,Sure thing / Lost cause
JIO10013979,0.8760948,0.79709107,0.07900375,Persuadable
JIO10004365,0.91950136,0.56073225,0.35876912,Persuadable
JIO10047774,0.99754554,0.98588514,0.011660397,Sure thing / Lost cause
JIO10053980,0.9985006,0.9781747,0.0203259,Sure thing / Lost cause
JIO10040175,0.99999964,0.9997861,0.00021356344,Sure thing / Lost cause
JIO10020727,0.97863925,0.93374217,0.04489708,Sure thing / Lost cause
JIO10047346,0.9991073,0.992657,0.0064502954,Sure thing / Lost cause
JIO10062125,0.9896801,0.9883436,0.001336515,Sure thing / Lost cause
JIO10008495,0.9981913,0.9943309,0.003860414,Sure thing / Lost cause
JIO10054247,0.97403485,0.99906784,-0.025032997,Sleeping dog (do not disturb)
JIO10029531,0.99907756,0.999033,4.4584274e-05,Sure thing / Lost cause
JIO10009920,0.99932325,0.9973436,0.001979649,Sure thing / Lost cause
JIO10031147,0.8546398,0.9866737,-0.13203388,Sleeping dog (do not disturb)
JIO10042365,0.9987558,0.99955267,-0.0007968545,Sure thing / Lost cause
JIO10054361,0.7722674,0.93294907,-0.16068166,Sleeping dog (do not disturb)
JIO10021544,0.8440466,0.87983644,-0.035789847,Sleeping dog (do not disturb)
JIO10007512,0.9220064,0.96623266,-0.04422623,Sleeping dog (do not disturb)
JIO10038183,0.9933361,0.9749512,0.018384874,Sure thing / Lost cause
JIO10040757,0.9998766,0.9995228,0.00035381317,Sure thing / Lost cause
JIO10039823,0.99972636,0.9970291,0.0026972294,Sure thing / Lost cause
JIO10028284,0.99436647,0.97248185,0.02188462,Sure thing / Lost cause
JIO10044090,0.99282575,0.9963303,-0.0035045743,Sure thing / Lost cause
JIO10022872,0.97908187,0.89567566,0.08340621,Persuadable
JIO10055356,0.9846147,0.94141656,0.04319811,Sure thing / Lost cause
JIO10019675,0.9998363,0.9997156,0.000120699406,Sure thing / Lost cause
JIO10047842,0.99574786,0.98746014,0.008287728,Sure thing / Lost cause
JIO10016415,0.56931126,0.9507443,-0.381433,Sleeping dog (do not disturb)
JIO10059864,0.9991744,0.99865746,0.0005169511,Sure thing / Lost cause
JIO10064224,0.9975809,0.9985442,-0.00096333027,Sure thing / Lost cause
JIO10042537,0.9999777,0.9998398,0.00013792515,Sure thing / Lost cause
JIO10027661,0.9999696,0.9998124,0.00015717745,Sure thing / Lost cause
JIO10061295,0.99972385,0.99109507,0.008628786,Sure thing / Lost cause
JIO10058007,0.9602762,0.961713,-0.0014368296,Sure thing / Lost cause
JIO10040726,0.9849282,0.9629753,0.021952868,Sure thing / Lost cause
JIO10010773,0.9979843,0.9976915,0.00029277802,Sure thing / Lost cause
JIO10061108,0.93829316,0.94168204,-0.0033888817,Sure thing / Lost cause
JIO10020677,0.998565,0.99761057,0.0009544492,Sure thing / Lost cause
JIO10037299,0.99999154,0.99996567,2.5868416e-05,Sure thing / Lost cause
JIO10041659,0.99866223,0.9840232,0.01463902,Sure thing / Lost cause
JIO10060881,0.9988294,0.998725,0.00010442734,Sure thing / Lost cause
JIO10042894,0.99959403,0.9958703,0.0037237406,Sure thing / Lost cause
JIO10045044,0.9162357,0.68653303,0.22970265,Persuadable
JIO10033956,0.3286095,0.9553881,-0.6267786,Sleeping dog (do not disturb)
JIO10004589,0.999706,0.99895597,0.00075000525,Sure thing / Lost cause
JIO10049960,0.999496,0.9973341,0.0021618605,Sure thing / Lost cause
JIO10040416,0.84910154,0.8296433,0.019458234,Sure thing / Lost cause
JIO10033981,0.99989104,0.9990619,0.0008291602,Sure thing / Lost cause
JIO10057080,0.9963408,0.98130196,0.015038848,Sure thing / Lost cause
JIO10043170,0.99994016,0.9999912,-5.1021576e-05,Sure thing / Lost cause
JIO10008380,0.98423856,0.92874587,0.0554927,Persuadable
JIO10020154,0.99553114,0.99281585,0.0027152896,Sure thing / Lost cause
JIO10020708,0.9760573,0.94762576,0.028431535,Sure thing / Lost cause
JIO10015698,0.9997665,0.99864966,0.0011168718,Sure thing / Lost cause
JIO10008522,0.99993587,0.9984882,0.0014476776,Sure thing / Lost cause
JIO10013766,0.9995171,0.99956924,-5.2154064e-05,Sure thing / Lost cause
JIO10000759,0.979324,0.7928816,0.18644238,Persuadable
JIO10050289,0.95110315,0.9568838,-0.0057806373,Sure thing / Lost cause
JIO10051012,0.99991035,0.99993443,-2.4080276e-05,Sure thing / Lost cause
JIO10005759,0.9999857,0.9972139,0.0027717948,Sure thing / Lost cause
JIO10021275,0.9999869,0.9999473,3.9577484e-05,Sure thing / Lost cause
JIO10037305,0.99941814,0.99990594,-0.0004878044,Sure thing / Lost cause
JIO10055446,0.9769042,0.8531043,0.12379992,Persuadable
JIO10053939,0.9974905,0.9936911,0.0037994385,Sure thing / Lost cause
JIO10054352,0.9623125,0.6224636,0.33984894,Persuadable
JIO10059231,0.9697118,0.9948856,-0.025173843,Sleeping dog (do not disturb)
JIO10045769,0.9924941,0.991704,0.0007901192,Sure thing / Lost cause
JIO10057364,0.9996748,0.9978066,0.0018681884,Sure thing / Lost cause
JIO10034011,0.99995494,0.9987135,0.0012414455,Sure thing / Lost cause
JIO10062713,0.99945587,0.99831414,0.001141727,Sure thing / Lost cause
JIO10028535,0.9999175,0.99776506,0.002152443,Sure thing / Lost cause
JIO10015837,0.9983468,0.9915617,0.0067850947,Sure thing / Lost cause
JIO10048241,0.99975044,0.98000664,0.0197438,Sure thing / Lost cause
JIO10013327,0.9996915,0.9949405,0.004750967,Sure thing / Lost cause
JIO10053732,0.9998579,0.99988425,-2.6345253e-05,Sure thing / Lost cause
JIO10004218,0.99999607,0.9999964,-3.5762787e-07,Sure thing / Lost cause
JIO10046471,0.9999205,0.9996917,0.00022876263,Sure thing / Lost cause
JIO10026040,0.9999914,0.99914527,0.00084614754,Sure thing / Lost cause
JIO10014397,0.99969316,0.99940336,0.00028979778,Sure thing / Lost cause
JIO10056202,0.9957938,0.99661344,-0.00081962347,Sure thing / Lost cause
JIO10048249,0.9990658,0.97389764,0.02516818,Sure thing / Lost cause
JIO10040051,0.99945706,0.9972404,0.0022166371,Sure thing / Lost cause
JIO10020035,0.59534526,0.89725995,-0.3019147,Sleeping dog (do not disturb)
JIO10006956,0.9989556,0.9978066,0.0011489987,Sure thing / Lost cause
JIO10040388,0.890975,0.11936043,0.77161455,Persuadable
JIO10049411,0.99430954,0.99738675,-0.003077209,Sure thing / Lost cause
JIO10030969,0.998451,0.9998373,-0.0013862848,Sure thing / Lost cause
JIO10053394,0.9980108,0.99872893,-0.00071811676,Sure thing / Lost cause
JIO10027567,0.9999112,0.99988496,2.6226044e-05,Sure thing / Lost cause
JIO10003385,0.9999778,0.99955195,0.0004258752,Sure thing / Lost cause
JIO10029621,0.99978906,0.9992685,0.00052058697,Sure thing / Lost cause
JIO10013987,0.99885213,0.9844328,0.014419317,Sure thing / Lost cause
JIO10058871,0.9940988,0.9755636,0.018535197,Sure thing / Lost cause
JIO10021967,0.9934209,0.9524724,0.04094851,Sure thing / Lost cause
JIO10048497,0.9953975,0.9851657,0.010231793,Sure thing / Lost cause
JIO10041329,0.99997056,0.97818357,0.021786988,Sure thing / Lost cause
JIO10030729,0.99998486,0.9998828,0.00010204315,Sure thing / Lost cause
JIO10041022,0.9975921,0.99822444,-0.0006323457,Sure thing / Lost cause
JIO10037044,0.9989532,0.9883548,0.010598421,Sure thing / Lost cause
JIO10042855,0.9990087,0.9833082,0.01570052,Sure thing / Lost cause
JIO10013266,0.9994842,0.99825364,0.0012305379,Sure thing / Lost cause
JIO10017017,0.99897254,0.9977168,0.0012557507,Sure thing / Lost cause
JIO10012436,0.999114,0.9973513,0.0017626882,Sure thing / Lost cause
JIO10052429,0.99581856,0.8112251,0.18459344,Persuadable
JIO10057455,0.9998876,0.9988147,0.0010728836,Sure thing / Lost cause
JIO10054855,0.9992644,0.9987878,0.00047659874,Sure thing / Lost cause
JIO10057607,0.9998387,0.99989593,-5.722046e-05,Sure thing / Lost cause
JIO10027091,0.30241987,0.84208626,-0.5396664,Sleeping dog (do not disturb)
JIO10050761,0.99452823,0.9790445,0.015483737,Sure thing / Lost cause
JIO10060379,0.99988747,0.99535334,0.0045341253,Sure thing / Lost cause
JIO10022691,0.9999865,0.9999727,1.3828278e-05,Sure thing / Lost cause
JIO10036652,0.9999989,0.9998776,0.00012135506,Sure thing / Lost cause
JIO10061339,0.9996244,0.99988043,-0.00025606155,Sure thing / Lost cause
JIO10007677,0.86947936,0.9033597,-0.033880353,Sleeping dog (do not disturb)
JIO10018812,0.9991234,0.99971575,-0.00059235096,Sure thing / Lost cause
JIO10040728,0.99812967,0.9939008,0.00422889,Sure thing / Lost cause
JIO10057312,0.9985251,0.9997656,-0.0012404919,Sure thing / Lost cause
JIO10029212,0.17108172,0.89280933,-0.7217276,Sleeping dog (do not disturb)
JIO10041008,0.9999845,0.9999701,1.4424324e-05,Sure thing / Lost cause
JIO10024351,0.9908779,0.9969025,-0.006024599,Sure thing / Lost cause
JIO10051210,0.9998443,0.9985831,0.0012612343,Sure thing / Lost cause
JIO10054410,0.99996805,0.9999225,4.553795e-05,Sure thing / Lost cause
JIO10043973,0.9999567,0.9991202,0.0008365512,Sure thing / Lost cause
JIO10004041,0.99986696,0.99994516,-7.8201294e-05,Sure thing / Lost cause
JIO10026175,0.9991774,0.99684733,0.0023300648,Sure thing / Lost cause
JIO10048841,0.9998741,0.9993237,0.0005503893,Sure thing / Lost cause
JIO10021135,0.9999411,0.99994016,9.536743e-07,Sure thing / Lost cause
JIO10010012,0.9998006,0.99880016,0.001000464,Sure thing / Lost cause
JIO10032650,0.9999896,0.999897,9.262562e-05,Sure thing / Lost cause
JIO10043189,0.99992394,0.9940023,0.005921662,Sure thing / Lost cause
JIO10007702,0.99993885,0.99707544,0.0028634071,Sure thing / Lost cause
JIO10033387,0.9907037,0.99419457,-0.0034908652,Sure thing / Lost cause
JIO10053164,0.9999931,0.99986064,0.00013244152,Sure thing / Lost cause
JIO10027262,0.99983954,0.9952974,0.004542172,Sure thing / Lost cause
JIO10017233,0.99817693,0.9830064,0.015170515,Sure thing / Lost cause
JIO10053544,0.91855097,0.9234731,-0.0049221516,Sure thing / Lost cause
JIO10056102,0.0538547,0.27189803,-0.21804333,Sleeping dog (do not disturb)
JIO10011245,0.99775404,0.99883467,-0.0010806322,Sure thing / Lost cause
JIO10017580,0.9994456,0.9990054,0.0004402399,Sure thing / Lost cause
JIO10030462,0.99986815,0.99413764,0.0057305098,Sure thing / Lost cause
JIO10064545,0.99966586,0.99978465,-0.00011879206,Sure thing / Lost cause
JIO10029914,0.9991059,0.9971181,0.0019877553,Sure thing / Lost cause
JIO10003621,0.99979335,0.99708134,0.0027120113,Sure thing / Lost cause
JIO10015651,0.9794189,0.98687416,-0.0074552894,Sure thing / Lost cause
JIO10063491,0.9963142,0.9914137,0.004900515,Sure thing / Lost cause
JIO10034883,0.93863666,0.8787628,0.05987388,Persuadable
JIO10018285,0.9784837,0.9904912,-0.0120075345,Sure thing / Lost cause
JIO10015295,0.9979565,0.9980862,-0.0001296997,Sure thing / Lost cause
JIO10061140,0.75884104,0.88290006,-0.12405902,Sleeping dog (do not disturb)
JIO10017717,0.99989223,0.99986744,2.4795532e-05,Sure thing / Lost cause
JIO10036622,0.94556624,0.995471,-0.049904764,Sleeping dog (do not disturb)
JIO10051443,0.999383,0.9962612,0.0031217933,Sure thing / Lost cause
JIO10059392,0.99990964,0.99966884,0.00024080276,Sure thing / Lost cause
JIO10017577,0.3017393,0.40271583,-0.10097653,Sleeping dog (do not disturb)
JIO10053809,0.10995585,0.5491308,-0.43917495,Sleeping dog (do not disturb)
JIO10033323,0.9998247,0.9964323,0.0033923984,Sure thing / Lost cause
JIO10048466,0.99414885,0.9812949,0.01285398,Sure thing / Lost cause
JIO10031173,0.99956447,0.9994562,0.000108242035,Sure thing / Lost cause
JIO10025858,0.9994215,0.99535745,0.0040640235,Sure thing / Lost cause
JIO10050715,0.99996793,0.9972621,0.0027058125,Sure thing / Lost cause
JIO10035501,0.99991083,0.98386174,0.016049087,Sure thing / Lost cause
JIO10009317,0.99919814,0.99873847,0.00045967102,Sure thing / Lost cause
JIO10058767,0.9901855,0.98318475,0.0070007443,Sure thing / Lost cause
JIO10057980,0.9943268,0.9969674,-0.002640605,Sure thing / Lost cause
JIO10030862,0.9879298,0.9824217,0.005508125,Sure thing / Lost cause
JIO10023380,0.96921194,0.05910392,0.91010803,Persuadable
JIO10013635,0.9999589,0.99950564,0.00045323372,Sure thing / Lost cause
JIO10050225,0.99963033,0.9983657,0.0012646317,Sure thing / Lost cause
JIO10013452,0.9998753,0.9998248,5.0485134e-05,Sure thing / Lost cause
JIO10012314,0.9964193,0.98781294,0.008606374,Sure thing / Lost cause
JIO10062620,0.9864223,0.97073436,0.015687943,Sure thing / Lost cause
JIO10058531,0.98810697,0.99662447,-0.008517504,Sure thing / Lost cause
JIO10056448,0.99938416,0.997776,0.0016081929,Sure thing / Lost cause
JIO10023016,0.9936813,0.9977647,-0.004083395,Sure thing / Lost cause
JIO10058417,0.99985445,0.9970336,0.0028208494,Sure thing / Lost cause
JIO10036833,0.99999356,0.99997544,1.8119812e-05,Sure thing / Lost cause
JIO10049583,0.99998105,0.99986315,0.00011789799,Sure thing / Lost cause
JIO10012578,0.9991073,0.9940806,0.005026698,Sure thing / Lost cause
JIO10016239,0.98421866,0.98502535,-0.00080668926,Sure thing / Lost cause
JIO10024603,0.9384292,0.94039613,-0.0019669533,Sure thing / Lost cause
JIO10027020,0.9938445,0.9143145,0.07953,Persuadable
JIO10022690,0.9999169,0.9994536,0.0004633069,Sure thing / Lost cause
JIO10020185,0.9971464,0.9906495,0.0064969063,Sure thing / Lost cause
JIO10039363,0.9999819,0.9994554,0.0005264878,Sure thing / Lost cause
JIO10053686,0.8995969,0.5656779,0.33391905,Persuadable
JIO10015666,0.9997973,0.99472284,0.0050744414,Sure thing / Lost cause
JIO10033556,0.99763227,0.99243355,0.005198717,Sure thing / Lost cause
JIO10010183,0.99993825,0.9990965,0.0008417368,Sure thing / Lost cause
JIO10050173,0.999711,0.99870086,0.0010101199,Sure thing / Lost cause
JIO10046755,0.9985392,0.9864698,0.012069404,Sure thing / Lost cause
JIO10035581,0.98735934,0.9945187,-0.0071593523,Sure thing / Lost cause
JIO10033872,0.9999051,0.9994154,0.00048971176,Sure thing / Lost cause
JIO10026610,0.9997831,0.999143,0.0006400943,Sure thing / Lost cause
JIO10058246,0.99866796,0.9989875,-0.0003195405,Sure thing / Lost cause
JIO10036375,0.99998844,0.99988484,0.00010359287,Sure thing / Lost cause
JIO10027356,0.9994789,0.9863019,0.013176978,Sure thing / Lost cause
JIO10018061,0.9999989,0.9991854,0.0008135438,Sure thing / Lost cause
JIO10030474,0.99829453,0.9954202,0.0028743148,Sure thing / Lost cause
JIO10032629,0.9993401,0.99953926,-0.00019913912,Sure thing / Lost cause
JIO10007946,0.99801946,0.9968112,0.0012082458,Sure thing / Lost cause
JIO10038127,0.9979797,0.97777236,0.020207345,Sure thing / Lost cause
JIO10058713,0.9940281,0.9976503,-0.0036222339,Sure thing / Lost cause
JIO10056327,0.9900343,0.98958325,0.00045102835,Sure thing / Lost cause
JIO10006461,0.99878377,0.99968636,-0.00090259314,Sure thing / Lost cause
JIO10002662,0.9656898,0.44245043,0.5232394,Persuadable
JIO10048491,0.99878055,0.99442625,0.004354298,Sure thing / Lost cause
JIO10037609,0.99904126,0.996356,0.0026852489,Sure thing / Lost cause
JIO10051681,0.9900697,0.97386825,0.016201437,Sure thing / Lost cause
JIO10014750,0.9999776,0.9998455,0.0001320839,Sure thing / Lost cause
JIO10062889,0.9998833,0.9956026,0.0042806864,Sure thing / Lost cause
JIO10000996,0.997563,0.99818146,-0.0006184578,Sure thing / Lost cause
JIO10022748,0.99657345,0.9972722,-0.00069874525,Sure thing / Lost cause
JIO10030032,0.99979657,0.9938408,0.0059557557,Sure thing / Lost cause
JIO10037170,0.99993026,0.99994314,-1.2874603e-05,Sure thing / Lost cause
JIO10002543,0.9986941,0.9962908,0.0024033189,Sure thing / Lost cause
JIO10024314,0.9987124,0.99951196,-0.0007995367,Sure thing / Lost cause
JIO10049940,0.9851422,0.5949008,0.39024138,Persuadable
JIO10018221,0.9999924,0.9997378,0.00025457144,Sure thing / Lost cause
JIO10006563,0.9994856,0.9958674,0.0036182404,Sure thing / Lost cause
JIO10048147,0.9979492,0.9823381,0.015611112,Sure thing / Lost cause
JIO10034966,0.99711394,0.9897245,0.007389426,Sure thing / Lost cause
JIO10005271,0.99812657,0.929797,0.06832957,Persuadable
JIO10033327,0.9996697,0.99108666,0.008583009,Sure thing / Lost cause
JIO10048888,0.9999815,0.9993326,0.00064891577,Sure thing / Lost cause
JIO10044607,0.9991923,0.99981934,-0.00062704086,Sure thing / Lost cause
JIO10027744,0.9986093,0.874988,0.123621285,Persuadable
JIO10056021,0.9993861,0.9874746,0.011911452,Sure thing / Lost cause
JIO10009629,0.99541277,0.98923206,0.0061807036,Sure thing / Lost cause
JIO10040231,0.9987923,0.98925656,0.00953573,Sure thing / Lost cause
JIO10004465,0.9999075,0.99941504,0.0004924536,Sure thing / Lost cause
JIO10034149,0.9984276,0.9977291,0.00069850683,Sure thing / Lost cause
JIO10060319,0.1397777,0.40143865,-0.26166093,Sleeping dog (do not disturb)
JIO10045902,0.99998415,0.9997402,0.00024396181,Sure thing / Lost cause
JIO10039273,0.9981838,0.9989273,-0.00074350834,Sure thing / Lost cause
JIO10000942,0.999395,0.9886828,0.010712206,Sure thing / Lost cause
JIO10038092,0.9917287,0.9943145,-0.0025857687,Sure thing / Lost cause
JIO10027418,0.97685254,0.9946339,-0.017781377,Sure thing / Lost cause
JIO10049603,0.995761,0.9675859,0.028175056,Sure thing / Lost cause
JIO10030002,0.9928692,0.99849975,-0.005630553,Sure thing / Lost cause
JIO10055476,0.98578984,0.95985353,0.025936306,Sure thing / Lost cause
JIO10037885,0.86012393,0.98307854,-0.12295461,Sleeping dog (do not disturb)
