sr_id,subscriber_id,circle,circle_code,product,sr_category,sr_subcategory,channel,raised_date,sla_days,resolution_days,resolved_date,sla_breach_flag,reopened_flag,status,csat_score
SR300003258,JIO10031341,Haryana,HR,Wireless,Network,5G not available,Retail store,2026-07-14 00:00:00,3,4.3,2026-07-18 07:12:00,TRUE,FALSE,Closed,3
SR300005250,JIO10008190,Odisha,OR,Wireless,Network,5G not available,MyJio app,2026-07-21 00:00:00,3,3.4,2026-07-24 09:36:00,TRUE,FALSE,Closed,1
SR300011428,JIO10014575,Punjab,PB,Wireless,Network,Call drop,MyJio app,2026-03-28 00:00:00,3,0.9,2026-03-28 21:36:00,FALSE,FALSE,Closed,5
SR300004574,JIO10008054,Bihar & Jharkhand,BH,JioAirFiber,Provisioning,Relocation pending,Retail store,2026-06-09 00:00:00,7,13.1,2026-06-22 02:24:00,TRUE,FALSE,Closed,1
SR300008382,JIO10020293,West Bengal,WB,Wireless,Network,Call drop,Retail store,2026-06-26 00:00:00,3,10.3,2026-07-06 07:12:00,TRUE,FALSE,Closed,1
SR300009278,JIO10016943,North East,NE,Wireless,Service,Plan change request,Retail store,2026-05-29 00:00:00,4,3.6,2026-06-01 14:24:00,FALSE,FALSE,Closed,4
SR300009759,JIO10035998,Kerala,KL,Wireless,Billing,Incorrect charge,MyJio app,2026-06-24 00:00:00,5,1.1,2026-06-25 02:24:00,FALSE,FALSE,Closed,3
SR300002228,JIO10041621,Uttar Pradesh East,UPE,Wireless,Service,Plan change request,MyJio app,2026-08-06 00:00:00,4,2.7,2026-08-08 16:48:00,FALSE,FALSE,Closed,2
SR300000722,JIO10055452,West Bengal,WB,Wireless,Device,eSIM activation,Web,2026-08-24 00:00:00,4,2.4,2026-08-26 09:36:00,FALSE,TRUE,Closed,5
SR300012803,JIO10009666,Haryana,HR,Wireless,Billing,Plan mismatch,Call centre,2026-03-31 00:00:00,5,5.7,2026-04-05 16:48:00,TRUE,FALSE,Closed,3
SR300000551,JIO10012222,Rajasthan,RJ,Wireless,Device,SIM replacement,Retail store,2026-07-01 00:00:00,4,3.4,2026-07-04 09:36:00,FALSE,FALSE,Closed,1
SR300013269,JIO10000508,Tamil Nadu,TN,Wireless,Network,No coverage,WhatsApp,2026-08-16 00:00:00,3,4.8,2026-08-20 19:12:00,TRUE,FALSE,Closed,1
SR300007495,JIO10016705,Bihar & Jharkhand,BH,Wireless,Provisioning,Activation failure,WhatsApp,2026-08-26 00:00:00,7,4.4,2026-08-30 09:36:00,FALSE,FALSE,Closed,1
SR300002203,JIO10018565,Uttar Pradesh West,UPW,JioAirFiber,Provisioning,Engineer no-show,Call centre,2026-03-17 00:00:00,7,13.9,2026-03-30 21:36:00,TRUE,FALSE,Closed,3
SR300008963,JIO10033861,Mumbai,MU,Wireless,Network,Slow data,Web,2026-05-19 00:00:00,3,5.7,2026-05-24 16:48:00,TRUE,TRUE,Closed,1
SR300002917,JIO10054720,Rajasthan,RJ,Wireless,Device,SIM replacement,Web,2026-08-13 00:00:00,4,6.1,2026-08-19 02:24:00,TRUE,FALSE,Closed,3
SR300010117,JIO10025512,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,Slow data,Call centre,2026-05-01 00:00:00,3,,,TRUE,FALSE,Open,
SR300013859,JIO10007719,Gujarat,GJ,Wireless,Service,Port-out enquiry,MyJio app,2026-06-26 00:00:00,4,0.3,2026-06-26 07:12:00,FALSE,FALSE,Closed,2
SR300013350,JIO10023652,Karnataka,KA,Wireless,Network,Slow data,MyJio app,2026-08-13 00:00:00,3,3.4,2026-08-16 09:36:00,TRUE,TRUE,Closed,3
SR300007724,JIO10059077,Odisha,OR,Wireless,Billing,Recharge not credited,MyJio app,2026-08-05 00:00:00,5,4.4,2026-08-09 09:36:00,FALSE,FALSE,Closed,1
SR300011766,JIO10021292,Bihar & Jharkhand,BH,Wireless,Network,Slow data,MyJio app,2026-05-27 00:00:00,3,8.6,2026-06-04 14:24:00,TRUE,FALSE,Closed,5
SR300010493,JIO10003149,West Bengal,WB,Wireless,Network,Call drop,MyJio app,2026-07-09 00:00:00,3,,,TRUE,FALSE,Open,
SR300007235,JIO10000973,Odisha,OR,Wireless,Network,5G not available,Call centre,2026-07-05 00:00:00,3,2.8,2026-07-07 19:12:00,FALSE,FALSE,Closed,3
SR300005017,JIO10022143,Tamil Nadu,TN,Wireless,Billing,Recharge not credited,Call centre,2026-07-14 00:00:00,5,4.2,2026-07-18 04:48:00,FALSE,FALSE,Closed,5
SR300001171,JIO10019319,Delhi NCR,DL,Wireless,Billing,Incorrect charge,MyJio app,2026-07-18 00:00:00,5,6,2026-07-24 00:00:00,TRUE,TRUE,Closed,2
SR300009944,JIO10042145,Kerala,KL,Wireless,Network,5G not available,Retail store,2026-03-15 00:00:00,3,5.2,2026-03-20 04:48:00,TRUE,FALSE,Closed,1
SR300009425,JIO10029388,Delhi NCR,DL,Wireless,Network,No coverage,MyJio app,2026-06-16 00:00:00,3,1.7,2026-06-17 16:48:00,FALSE,FALSE,Closed,1
SR300012101,JIO10004846,Delhi NCR,DL,Wireless,Billing,Refund pending,WhatsApp,2026-07-03 00:00:00,5,2.7,2026-07-05 16:48:00,FALSE,FALSE,Closed,3
SR300003816,JIO10038838,Gujarat,GJ,Wireless,Network,Slow data,Call centre,2026-03-27 00:00:00,3,3.6,2026-03-30 14:24:00,TRUE,TRUE,Closed,4
SR300006325,JIO10045974,Mumbai,MU,Wireless,Billing,Plan mismatch,WhatsApp,2026-06-30 00:00:00,5,3.5,2026-07-03 12:00:00,FALSE,FALSE,Closed,2
SR300010976,JIO10004974,Kerala,KL,Wireless,Billing,Incorrect charge,Call centre,2026-05-18 00:00:00,5,4.6,2026-05-22 14:24:00,FALSE,FALSE,Closed,1
SR300002147,JIO10020136,Mumbai,MU,JioAirFiber,Device,Router fault,Call centre,2026-04-21 00:00:00,4,6.7,2026-04-27 16:48:00,TRUE,FALSE,Closed,2
SR300006527,JIO10041040,Bihar & Jharkhand,BH,Wireless,Billing,Incorrect charge,MyJio app,2026-07-06 00:00:00,5,2.2,2026-07-08 04:48:00,FALSE,FALSE,Closed,4
SR300012972,JIO10023826,Kerala,KL,Wireless,Billing,Recharge not credited,MyJio app,2026-05-07 00:00:00,5,6.7,2026-05-13 16:48:00,TRUE,FALSE,Closed,4
SR300000510,JIO10055244,Tamil Nadu,TN,Wireless,Service,Plan change request,Call centre,2026-03-18 00:00:00,4,3,2026-03-21 00:00:00,FALSE,TRUE,Closed,2
SR300005278,JIO10064570,Rajasthan,RJ,JioAirFiber,Device,Router fault,WhatsApp,2026-03-23 00:00:00,4,,,TRUE,FALSE,Open,
SR300010424,JIO10046561,Uttar Pradesh West,UPW,Wireless,Provisioning,Activation failure,MyJio app,2026-08-26 00:00:00,7,7.6,2026-09-02 14:24:00,TRUE,FALSE,Closed,2
SR300002662,JIO10062155,Maharashtra & Goa,MH,Wireless,Billing,Refund pending,MyJio app,2026-04-19 00:00:00,5,7.1,2026-04-26 02:24:00,TRUE,FALSE,Closed,4
SR300006694,JIO10025609,Bihar & Jharkhand,BH,Wireless,Network,5G not available,MyJio app,2026-06-17 00:00:00,3,3.7,2026-06-20 16:48:00,TRUE,TRUE,Closed,1
SR300003040,JIO10059005,Madhya Pradesh & Chhattisgarh,MP,Wireless,Service,Value added service,Web,2026-04-07 00:00:00,4,11,2026-04-18 00:00:00,TRUE,FALSE,Closed,5
SR300013230,JIO10039919,Delhi NCR,DL,Wireless,Device,eSIM activation,Call centre,2026-04-15 00:00:00,4,2.7,2026-04-17 16:48:00,FALSE,FALSE,Closed,1
SR300007165,JIO10010544,Madhya Pradesh & Chhattisgarh,MP,Wireless,Billing,Recharge not credited,MyJio app,2026-06-30 00:00:00,5,2.6,2026-07-02 14:24:00,FALSE,FALSE,Closed,1
SR300003212,JIO10040713,Andhra Pradesh & Telangana,AP,Wireless,Network,Call drop,Call centre,2026-05-16 00:00:00,3,4.1,2026-05-20 02:24:00,TRUE,FALSE,Closed,5
SR300009075,JIO10048889,Bihar & Jharkhand,BH,Wireless,Device,eSIM activation,Call centre,2026-04-03 00:00:00,4,6.8,2026-04-09 19:12:00,TRUE,FALSE,Closed,1
SR300008285,JIO10057596,North East,NE,Wireless,Billing,Incorrect charge,Call centre,2026-06-02 00:00:00,5,6.3,2026-06-08 07:12:00,TRUE,FALSE,Closed,3
SR300000349,JIO10027971,Odisha,OR,JioFiber,Provisioning,Relocation pending,MyJio app,2026-06-01 00:00:00,7,12.5,2026-06-13 12:00:00,TRUE,FALSE,Closed,2
SR300003986,JIO10036405,Rajasthan,RJ,Wireless,Network,Slow data,Retail store,2026-04-05 00:00:00,3,0.2,2026-04-05 04:48:00,FALSE,FALSE,Closed,5
SR300001687,JIO10011031,Andhra Pradesh & Telangana,AP,Wireless,Billing,Refund pending,Call centre,2026-06-25 00:00:00,5,1.2,2026-06-26 04:48:00,FALSE,FALSE,Closed,2
SR300003550,JIO10006440,Punjab,PB,Wireless,Billing,Plan mismatch,MyJio app,2026-06-04 00:00:00,5,0.7,2026-06-04 16:48:00,FALSE,FALSE,Closed,3
SR300001659,JIO10062957,Odisha,OR,Wireless,Service,Plan change request,MyJio app,2026-06-08 00:00:00,4,5.2,2026-06-13 04:48:00,TRUE,TRUE,Closed,3
SR300002720,JIO10028634,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,Call drop,Call centre,2026-07-04 00:00:00,3,4.2,2026-07-08 04:48:00,TRUE,TRUE,Closed,5
SR300003894,JIO10004887,Rajasthan,RJ,Wireless,Service,Value added service,MyJio app,2026-06-16 00:00:00,4,0.2,2026-06-16 04:48:00,FALSE,FALSE,Closed,4
SR300000268,JIO10023562,Jammu & Kashmir,JK,Wireless,Service,Plan change request,Call centre,2026-05-30 00:00:00,4,5.7,2026-06-04 16:48:00,TRUE,FALSE,Closed,3
SR300006603,JIO10011878,Assam,AS,Wireless,Billing,Incorrect charge,MyJio app,2026-03-21 00:00:00,5,5.2,2026-03-26 04:48:00,TRUE,TRUE,Closed,4
SR300004296,JIO10020875,Jammu & Kashmir,JK,JioAirFiber,Device,Router fault,Retail store,2026-06-28 00:00:00,4,2.1,2026-06-30 02:24:00,FALSE,FALSE,Closed,2
SR300009711,JIO10004142,Karnataka,KA,Wireless,Network,Call drop,MyJio app,2026-07-19 00:00:00,3,0.9,2026-07-19 21:36:00,FALSE,FALSE,Closed,5
SR300006001,JIO10035186,West Bengal,WB,Wireless,Service,Port-out enquiry,MyJio app,2026-06-12 00:00:00,4,1.6,2026-06-13 14:24:00,FALSE,FALSE,Closed,2
SR300002238,JIO10033601,Mumbai,MU,Wireless,Service,Port-out enquiry,Call centre,2026-03-28 00:00:00,4,1.9,2026-03-29 21:36:00,FALSE,FALSE,Closed,1
SR300000483,JIO10050401,Andhra Pradesh & Telangana,AP,Wireless,Network,No coverage,WhatsApp,2026-04-15 00:00:00,3,7,2026-04-22 00:00:00,TRUE,FALSE,Closed,1
SR300004353,JIO10010700,Delhi NCR,DL,Wireless,Network,5G not available,MyJio app,2026-05-11 00:00:00,3,4.5,2026-05-15 12:00:00,TRUE,TRUE,Closed,2
SR300008172,JIO10015513,Andhra Pradesh & Telangana,AP,Wireless,Network,No coverage,WhatsApp,2026-07-20 00:00:00,3,,,TRUE,FALSE,Open,
SR300012788,JIO10006279,North East,NE,Wireless,Device,eSIM activation,Call centre,2026-05-15 00:00:00,4,8.9,2026-05-23 21:36:00,TRUE,FALSE,Closed,4
SR300009687,JIO10000864,Bihar & Jharkhand,BH,Wireless,Network,5G not available,MyJio app,2026-08-08 00:00:00,3,5.5,2026-08-13 12:00:00,TRUE,FALSE,Closed,5
SR300009593,JIO10021198,Gujarat,GJ,Wireless,Network,5G not available,MyJio app,2026-04-03 00:00:00,3,2.8,2026-04-05 19:12:00,FALSE,TRUE,Closed,2
SR300009412,JIO10037592,Tamil Nadu,TN,Wireless,Network,5G not available,Web,2026-06-06 00:00:00,3,1.8,2026-06-07 19:12:00,FALSE,FALSE,Closed,5
SR300005030,JIO10023996,Uttar Pradesh West,UPW,Wireless,Billing,Refund pending,Call centre,2026-03-11 00:00:00,5,2.6,2026-03-13 14:24:00,FALSE,FALSE,Closed,2
SR300012180,JIO10028826,Kerala,KL,Wireless,Billing,Plan mismatch,MyJio app,2026-03-18 00:00:00,5,0.1,2026-03-18 02:24:00,FALSE,FALSE,Closed,4
SR300008589,JIO10019840,Mumbai,MU,Wireless,Billing,Incorrect charge,Call centre,2026-08-19 00:00:00,5,1.8,2026-08-20 19:12:00,FALSE,FALSE,Closed,2
SR300006623,JIO10019585,West Bengal,WB,Wireless,Billing,Incorrect charge,MyJio app,2026-05-12 00:00:00,5,2.9,2026-05-14 21:36:00,FALSE,FALSE,Closed,1
SR300006194,JIO10031049,Andhra Pradesh & Telangana,AP,Wireless,Provisioning,Activation failure,MyJio app,2026-05-16 00:00:00,7,,,TRUE,FALSE,Open,
SR300001028,JIO10053030,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,Slow data,MyJio app,2026-06-21 00:00:00,3,5.4,2026-06-26 09:36:00,TRUE,FALSE,Closed,3
SR300007064,JIO10051425,Maharashtra & Goa,MH,Wireless,Network,Call drop,Retail store,2026-08-09 00:00:00,3,2.6,2026-08-11 14:24:00,FALSE,TRUE,Closed,2
SR300010824,JIO10029018,Bihar & Jharkhand,BH,Wireless,Billing,Incorrect charge,Call centre,2026-03-17 00:00:00,5,3.4,2026-03-20 09:36:00,FALSE,FALSE,Closed,3
SR300005234,JIO10026776,Bihar & Jharkhand,BH,Wireless,Network,5G not available,Call centre,2026-03-15 00:00:00,3,1.9,2026-03-16 21:36:00,FALSE,FALSE,Closed,1
SR300003648,JIO10012242,Maharashtra & Goa,MH,Wireless,Service,Plan change request,MyJio app,2026-05-27 00:00:00,4,0.3,2026-05-27 07:12:00,FALSE,FALSE,Closed,1
SR300000983,JIO10026244,Gujarat,GJ,Wireless,Network,Slow data,WhatsApp,2026-06-29 00:00:00,3,1.2,2026-06-30 04:48:00,FALSE,FALSE,Closed,3
SR300011117,JIO10050114,Tamil Nadu,TN,JioAirFiber,Device,Router fault,Call centre,2026-03-15 00:00:00,4,5.2,2026-03-20 04:48:00,TRUE,FALSE,Closed,5
SR300011644,JIO10024212,Maharashtra & Goa,MH,Wireless,Network,No coverage,Call centre,2026-08-15 00:00:00,3,10.1,2026-08-25 02:24:00,TRUE,FALSE,Closed,3
SR300010904,JIO10041026,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,Slow data,MyJio app,2026-08-16 00:00:00,3,3.7,2026-08-19 16:48:00,TRUE,FALSE,Closed,2
SR300003050,JIO10002296,Gujarat,GJ,Wireless,Provisioning,Activation failure,MyJio app,2026-07-27 00:00:00,7,8.3,2026-08-04 07:12:00,TRUE,TRUE,Closed,3
SR300007868,JIO10051165,Andhra Pradesh & Telangana,AP,Wireless,Service,Value added service,Retail store,2026-08-07 00:00:00,4,5.5,2026-08-12 12:00:00,TRUE,FALSE,Closed,5
SR300012861,JIO10038184,Maharashtra & Goa,MH,Wireless,Network,No coverage,MyJio app,2026-03-24 00:00:00,3,2.9,2026-03-26 21:36:00,FALSE,TRUE,Closed,2
SR300001777,JIO10036898,West Bengal,WB,Wireless,Device,eSIM activation,Retail store,2026-08-14 00:00:00,4,2.3,2026-08-16 07:12:00,FALSE,FALSE,Closed,4
SR300006738,JIO10027996,Uttar Pradesh West,UPW,JioFiber,Provisioning,Relocation pending,MyJio app,2026-07-03 00:00:00,7,15.6,2026-07-18 14:24:00,TRUE,FALSE,Closed,3
SR300002988,JIO10009008,West Bengal,WB,Wireless,Service,Plan change request,Call centre,2026-07-04 00:00:00,4,1.3,2026-07-05 07:12:00,FALSE,FALSE,Closed,1
SR300013473,JIO10053218,Tamil Nadu,TN,JioFiber,Provisioning,Engineer no-show,MyJio app,2026-06-28 00:00:00,7,20.6,2026-07-18 14:24:00,TRUE,FALSE,Closed,5
SR300001450,JIO10040374,Rajasthan,RJ,Wireless,Network,5G not available,Retail store,2026-05-24 00:00:00,3,2.4,2026-05-26 09:36:00,FALSE,FALSE,Closed,2
SR300006878,JIO10049841,Andhra Pradesh & Telangana,AP,JioAirFiber,Provisioning,Relocation pending,Call centre,2026-03-21 00:00:00,7,7.8,2026-03-28 19:12:00,TRUE,FALSE,Closed,3
SR300011953,JIO10033789,Kerala,KL,Wireless,Network,No coverage,MyJio app,2026-04-02 00:00:00,3,7.9,2026-04-09 21:36:00,TRUE,TRUE,Closed,3
SR300004477,JIO10048026,Uttar Pradesh East,UPE,JioFiber,Provisioning,Installation delay,MyJio app,2026-07-21 00:00:00,7,7.3,2026-07-28 07:12:00,TRUE,FALSE,Closed,3
SR300004151,JIO10023891,Karnataka,KA,Wireless,Network,Call drop,Retail store,2026-05-17 00:00:00,3,3.5,2026-05-20 12:00:00,TRUE,FALSE,Closed,5
SR300014126,JIO10045377,Jammu & Kashmir,JK,Wireless,Service,Value added service,Call centre,2026-03-04 00:00:00,4,3.6,2026-03-07 14:24:00,FALSE,FALSE,Closed,4
SR300003255,JIO10053433,Maharashtra & Goa,MH,Wireless,Network,No coverage,Call centre,2026-08-08 00:00:00,3,4.7,2026-08-12 16:48:00,TRUE,FALSE,Closed,5
SR300000445,JIO10018022,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,No coverage,MyJio app,2026-03-15 00:00:00,3,7.1,2026-03-22 02:24:00,TRUE,FALSE,Closed,5
SR300001049,JIO10031975,Andhra Pradesh & Telangana,AP,Wireless,Device,SIM replacement,MyJio app,2026-05-30 00:00:00,4,6.3,2026-06-05 07:12:00,TRUE,FALSE,Closed,4
SR300012468,JIO10061861,Kerala,KL,Wireless,Network,Slow data,MyJio app,2026-05-11 00:00:00,3,2.6,2026-05-13 14:24:00,FALSE,FALSE,Closed,2
SR300013347,JIO10030148,Uttar Pradesh West,UPW,Wireless,Service,Value added service,Retail store,2026-08-27 00:00:00,4,,,TRUE,FALSE,Open,
SR300010002,JIO10016296,Bihar & Jharkhand,BH,Wireless,Network,No coverage,Retail store,2026-07-12 00:00:00,3,,,TRUE,FALSE,Open,
SR300004567,JIO10038886,Rajasthan,RJ,Wireless,Network,Call drop,Call centre,2026-08-10 00:00:00,3,4.4,2026-08-14 09:36:00,TRUE,FALSE,Closed,4
SR300008618,JIO10023207,Karnataka,KA,Wireless,Device,eSIM activation,MyJio app,2026-05-22 00:00:00,4,0.4,2026-05-22 09:36:00,FALSE,FALSE,Closed,1
SR300005137,JIO10011519,West Bengal,WB,JioAirFiber,Provisioning,Relocation pending,MyJio app,2026-08-10 00:00:00,7,19.4,2026-08-29 09:36:00,TRUE,FALSE,Closed,3
SR300004677,JIO10012790,Maharashtra & Goa,MH,Wireless,Network,No coverage,Call centre,2026-05-02 00:00:00,3,,,TRUE,FALSE,Open,
SR300006559,JIO10023224,Mumbai,MU,Wireless,Network,No coverage,Call centre,2026-06-04 00:00:00,3,9.5,2026-06-13 12:00:00,TRUE,TRUE,Closed,2
SR300004950,JIO10023934,Gujarat,GJ,Wireless,Billing,Recharge not credited,Call centre,2026-07-13 00:00:00,5,2.5,2026-07-15 12:00:00,FALSE,FALSE,Closed,3
SR300010671,JIO10059352,Madhya Pradesh & Chhattisgarh,MP,Wireless,Provisioning,Activation failure,Retail store,2026-06-09 00:00:00,7,10,2026-06-19 00:00:00,TRUE,FALSE,Closed,3
SR300003366,JIO10054740,Maharashtra & Goa,MH,Wireless,Device,SIM replacement,Call centre,2026-03-27 00:00:00,4,7.3,2026-04-03 07:12:00,TRUE,FALSE,Closed,2
SR300001340,JIO10017715,Uttar Pradesh West,UPW,Wireless,Service,Plan change request,Web,2026-03-13 00:00:00,4,5.6,2026-03-18 14:24:00,TRUE,FALSE,Closed,5
SR300009319,JIO10031848,Gujarat,GJ,JioAirFiber,Provisioning,Relocation pending,MyJio app,2026-04-07 00:00:00,7,9.3,2026-04-16 07:12:00,TRUE,FALSE,Closed,4
SR300004594,JIO10027144,Tamil Nadu,TN,Wireless,Billing,Plan mismatch,Retail store,2026-05-06 00:00:00,5,,,TRUE,FALSE,Open,
SR300010841,JIO10031820,Haryana,HR,Wireless,Billing,Incorrect charge,Call centre,2026-06-17 00:00:00,5,7.1,2026-06-24 02:24:00,TRUE,TRUE,Closed,2
SR300001711,JIO10026372,Andhra Pradesh & Telangana,AP,JioAirFiber,Provisioning,Installation delay,MyJio app,2026-07-02 00:00:00,7,11.9,2026-07-13 21:36:00,TRUE,FALSE,Closed,2
SR300000231,JIO10064378,Maharashtra & Goa,MH,Wireless,Billing,Incorrect charge,MyJio app,2026-07-10 00:00:00,5,0.5,2026-07-10 12:00:00,FALSE,FALSE,Closed,5
SR300000300,JIO10030008,Maharashtra & Goa,MH,Wireless,Billing,Refund pending,Retail store,2026-03-06 00:00:00,5,2.5,2026-03-08 12:00:00,FALSE,FALSE,Closed,2
SR300006724,JIO10060431,Assam,AS,Wireless,Billing,Refund pending,Web,2026-07-20 00:00:00,5,1.2,2026-07-21 04:48:00,FALSE,FALSE,Closed,4
SR300007950,JIO10022306,Gujarat,GJ,Wireless,Billing,Incorrect charge,Call centre,2026-05-11 00:00:00,5,0.2,2026-05-11 04:48:00,FALSE,FALSE,Closed,2
SR300008454,JIO10013746,Uttar Pradesh West,UPW,Wireless,Network,Slow data,Web,2026-04-17 00:00:00,3,3.2,2026-04-20 04:48:00,TRUE,FALSE,Closed,2
SR300013469,JIO10055554,West Bengal,WB,Wireless,Network,Slow data,MyJio app,2026-05-07 00:00:00,3,1.6,2026-05-08 14:24:00,FALSE,TRUE,Closed,5
SR300003688,JIO10019206,Karnataka,KA,Wireless,Service,Plan change request,Call centre,2026-05-24 00:00:00,4,2.6,2026-05-26 14:24:00,FALSE,FALSE,Closed,2
SR300004107,JIO10064560,Uttar Pradesh East,UPE,Wireless,Device,eSIM activation,Call centre,2026-03-29 00:00:00,4,6.6,2026-04-04 14:24:00,TRUE,FALSE,Closed,4
SR300010259,JIO10036162,Tamil Nadu,TN,Wireless,Network,5G not available,MyJio app,2026-03-31 00:00:00,3,4.5,2026-04-04 12:00:00,TRUE,FALSE,Closed,4
SR300003428,JIO10052983,Uttar Pradesh West,UPW,Wireless,Service,Value added service,MyJio app,2026-08-06 00:00:00,4,6.2,2026-08-12 04:48:00,TRUE,FALSE,Closed,3
SR300011777,JIO10060356,Tamil Nadu,TN,Wireless,Billing,Plan mismatch,MyJio app,2026-07-24 00:00:00,5,7.3,2026-07-31 07:12:00,TRUE,FALSE,Closed,5
SR300006048,JIO10046163,Maharashtra & Goa,MH,Wireless,Device,eSIM activation,Call centre,2026-03-22 00:00:00,4,,,TRUE,FALSE,Open,
SR300001534,JIO10012203,Gujarat,GJ,Wireless,Network,Slow data,Call centre,2026-06-14 00:00:00,3,0.8,2026-06-14 19:12:00,FALSE,FALSE,Closed,5
SR300000229,JIO10007912,Kerala,KL,JioFiber,Provisioning,Engineer no-show,Call centre,2026-04-24 00:00:00,7,6.5,2026-04-30 12:00:00,FALSE,TRUE,Closed,3
SR300004329,JIO10043388,Gujarat,GJ,Wireless,Network,Call drop,Call centre,2026-04-18 00:00:00,3,,,TRUE,FALSE,Open,
SR300007269,JIO10004012,Delhi NCR,DL,JioFiber,Provisioning,Relocation pending,MyJio app,2026-05-07 00:00:00,7,5.1,2026-05-12 02:24:00,FALSE,FALSE,Closed,2
SR300012701,JIO10042916,Tamil Nadu,TN,Wireless,Service,Value added service,Web,2026-03-16 00:00:00,4,,,TRUE,FALSE,Open,
SR300013188,JIO10013576,West Bengal,WB,Wireless,Network,5G not available,MyJio app,2026-06-18 00:00:00,3,10.3,2026-06-28 07:12:00,TRUE,FALSE,Closed,2
SR300009495,JIO10018433,Uttar Pradesh East,UPE,Wireless,Service,Port-out enquiry,MyJio app,2026-06-18 00:00:00,4,2.2,2026-06-20 04:48:00,FALSE,FALSE,Closed,2
SR300012464,JIO10045939,Andhra Pradesh & Telangana,AP,JioAirFiber,Provisioning,Installation delay,Call centre,2026-08-06 00:00:00,7,3.8,2026-08-09 19:12:00,FALSE,FALSE,Closed,1
SR300005004,JIO10030518,Uttar Pradesh West,UPW,Wireless,Service,Plan change request,Retail store,2026-05-26 00:00:00,4,4.8,2026-05-30 19:12:00,TRUE,FALSE,Closed,5
SR300001574,JIO10055331,Punjab,PB,JioFiber,Provisioning,Relocation pending,MyJio app,2026-06-25 00:00:00,7,12.9,2026-07-07 21:36:00,TRUE,FALSE,Closed,4
SR300012361,JIO10035983,Rajasthan,RJ,JioAirFiber,Provisioning,Engineer no-show,Call centre,2026-08-07 00:00:00,7,8.6,2026-08-15 14:24:00,TRUE,FALSE,Closed,3
SR300009530,JIO10063419,Maharashtra & Goa,MH,Wireless,Network,5G not available,MyJio app,2026-07-10 00:00:00,3,,,TRUE,FALSE,Open,
SR300007760,JIO10019705,Karnataka,KA,Wireless,Billing,Recharge not credited,Call centre,2026-05-03 00:00:00,5,9.4,2026-05-12 09:36:00,TRUE,FALSE,Closed,5
SR300011461,JIO10032394,Kerala,KL,Wireless,Billing,Recharge not credited,MyJio app,2026-05-27 00:00:00,5,3.3,2026-05-30 07:12:00,FALSE,FALSE,Closed,1
SR300011764,JIO10051236,Uttar Pradesh West,UPW,Wireless,Service,Value added service,MyJio app,2026-08-12 00:00:00,4,1.5,2026-08-13 12:00:00,FALSE,FALSE,Closed,2
SR300009642,JIO10053230,Maharashtra & Goa,MH,Wireless,Billing,Incorrect charge,MyJio app,2026-03-12 00:00:00,5,,,TRUE,FALSE,Open,
SR300004510,JIO10008634,Maharashtra & Goa,MH,Wireless,Billing,Recharge not credited,Call centre,2026-05-10 00:00:00,5,4.7,2026-05-14 16:48:00,FALSE,FALSE,Closed,2
SR300013321,JIO10013062,Rajasthan,RJ,Wireless,Device,SIM replacement,Call centre,2026-04-19 00:00:00,4,3.7,2026-04-22 16:48:00,FALSE,TRUE,Closed,4
SR300007181,JIO10028503,North East,NE,Wireless,Device,eSIM activation,MyJio app,2026-07-07 00:00:00,4,1.5,2026-07-08 12:00:00,FALSE,TRUE,Closed,1
SR300005257,JIO10042565,Bihar & Jharkhand,BH,Wireless,Network,Call drop,Retail store,2026-04-28 00:00:00,3,1.8,2026-04-29 19:12:00,FALSE,FALSE,Closed,2
SR300008094,JIO10035664,West Bengal,WB,Wireless,Service,Plan change request,MyJio app,2026-05-01 00:00:00,4,3.8,2026-05-04 19:12:00,FALSE,FALSE,Closed,3
SR300003777,JIO10055056,Kolkata,KO,Wireless,Billing,Recharge not credited,Call centre,2026-08-07 00:00:00,5,,,TRUE,TRUE,Open,
SR300005484,JIO10041470,Madhya Pradesh & Chhattisgarh,MP,Wireless,Network,Slow data,Call centre,2026-04-21 00:00:00,3,,,TRUE,FALSE,Open,
SR300007641,JIO10022921,Maharashtra & Goa,MH,Wireless,Network,Call drop,Retail store,2026-08-19 00:00:00,3,5,2026-08-24 00:00:00,TRUE,FALSE,Closed,3
SR300004271,JIO10055326,Karnataka,KA,Wireless,Billing,Plan mismatch,MyJio app,2026-04-01 00:00:00,5,,,TRUE,FALSE,Open,
SR300005655,JIO10006808,Assam,AS,Wireless,Billing,Plan mismatch,MyJio app,2026-05-16 00:00:00,5,1.7,2026-05-17 16:48:00,FALSE,FALSE,Closed,3
SR300011864,JIO10028579,Bihar & Jharkhand,BH,Wireless,Provisioning,Activation failure,MyJio app,2026-08-11 00:00:00,7,7.7,2026-08-18 16:48:00,TRUE,FALSE,Closed,1
