site_id,circle,circle_code,zone,pin_code,technology,subscribers_served,prb_utilisation_pct,avg_sinr_db,drop_call_rate_pct,avg_throughput_mbps,congestion_flag,backhaul
SITE0400424,Andhra Pradesh & Telangana,AP,South,656944,4G LTE,22963,18.9,11.5,1.04,95.8,FALSE,Fibre
SITE0401679,Rajasthan,RJ,North,817380,4G LTE,18123,19.9,15.4,0.21,54.5,FALSE,Microwave
SITE0403528,Karnataka,KA,South,122910,4G LTE,9854,41.7,6.4,0.2,108.2,FALSE,Fibre
SITE0403564,Odisha,OR,East,326687,5G SA,6355,36.9,8.1,0.5,102.9,FALSE,Fibre
SITE0403779,Andhra Pradesh & Telangana,AP,South,472830,5G NSA,12916,59.9,12.9,0.63,130,FALSE,Fibre
SITE0403571,Kolkata,KO,East,404983,4G LTE,28704,21.2,12.6,0.59,113.5,FALSE,Fibre
SITE0400573,Odisha,OR,East,313669,4G LTE,2634,54.2,11.6,0.35,98.9,FALSE,Fibre
SITE0403255,Madhya Pradesh & Chhattisgarh,MP,North,456700,4G LTE,33650,62.4,8.8,0.59,52.5,FALSE,Fibre
SITE0403485,Uttar Pradesh East,UPE,North,460790,4G LTE,41700,93.1,10.7,0.38,96.9,TRUE,Microwave
SITE0400082,Maharashtra & Goa,MH,West,407529,4G LTE,14709,40.2,12.5,1.12,60.7,FALSE,Microwave
SITE0400595,Jammu & Kashmir,JK,North,670218,5G SA,12392,54.8,8,0.51,28.6,FALSE,Fibre
SITE0402709,Bihar & Jharkhand,BH,East,130606,4G LTE,33956,41.3,11.5,0.41,59.5,FALSE,Fibre
SITE0401955,Kolkata,KO,East,486706,4G LTE,9589,30,9.6,0.06,1.5,FALSE,Fibre
SITE0402380,Punjab,PB,North,776400,5G NSA,8463,66.3,12,0.02,61.3,FALSE,Microwave
SITE0402458,Maharashtra & Goa,MH,West,499096,5G NSA,24003,27,12.3,0.43,27.2,FALSE,Fibre
SITE0401947,Uttar Pradesh West,UPW,North,825681,4G LTE,41708,58.7,8.9,1.02,97.7,FALSE,Fibre
SITE0402957,Andhra Pradesh & Telangana,AP,South,170876,4G LTE,16782,22.7,18.2,0.37,83.4,FALSE,Microwave
SITE0400988,Uttar Pradesh West,UPW,North,797056,5G SA,25075,56.8,6,0.49,75.9,FALSE,Fibre
SITE0400111,Haryana,HR,North,129595,5G SA,19654,18.7,13.2,0.1,93.5,FALSE,Fibre
SITE0400562,Karnataka,KA,South,824115,5G SA,12472,64.5,6.1,0.08,33.1,FALSE,Fibre
SITE0403045,Kolkata,KO,East,379828,5G SA,4976,24.2,1.5,0.49,112.4,FALSE,Fibre
SITE0400250,Tamil Nadu,TN,South,627694,4G LTE,39842,43.9,9.1,0.85,66.7,FALSE,Microwave
SITE0401568,Kerala,KL,South,786666,4G LTE,3056,32.7,11,0.35,91.2,FALSE,Fibre
SITE0403670,Maharashtra & Goa,MH,West,390316,4G LTE,28790,82.1,8.2,0.51,95.9,TRUE,Fibre
SITE0401236,Madhya Pradesh & Chhattisgarh,MP,North,126080,5G NSA,34487,65.5,13.4,0.11,140.6,FALSE,Fibre
SITE0402236,Madhya Pradesh & Chhattisgarh,MP,North,457513,5G NSA,8341,62.5,9.9,1.79,42.1,FALSE,Fibre
SITE0400435,Delhi NCR,DL,North,516089,5G SA,32837,40.2,7.6,0.27,128.6,FALSE,Fibre
SITE0401290,West Bengal,WB,East,500680,4G LTE,33199,12.2,7.5,1.13,171.9,FALSE,Fibre
SITE0403555,Uttar Pradesh West,UPW,North,307140,5G SA,4728,90.6,3.8,0.25,89.9,TRUE,Fibre
SITE0401036,Uttar Pradesh West,UPW,North,386950,5G SA,36978,81.3,-0.1,0.62,108.7,TRUE,Fibre
SITE0401345,Andhra Pradesh & Telangana,AP,South,314440,4G LTE,7865,64.9,12.5,0.94,28.2,FALSE,Fibre
SITE0401689,Gujarat,GJ,West,578206,5G SA,27204,9.3,12.1,0.37,69.7,FALSE,Fibre
SITE0401680,Madhya Pradesh & Chhattisgarh,MP,North,359580,5G SA,21651,90.1,4.4,0.74,24,TRUE,Fibre
SITE0400698,Punjab,PB,North,300002,4G LTE,33576,34,9.7,0.24,46.7,FALSE,Fibre
SITE0403056,Gujarat,GJ,West,684211,4G LTE,23694,41.6,0,0.29,58.8,FALSE,Fibre
SITE0403820,Karnataka,KA,South,589120,4G LTE,16475,67.3,11.7,0.31,24.7,FALSE,Fibre
SITE0403391,Uttar Pradesh East,UPE,North,111663,5G SA,18164,58.3,1.5,0.74,68.1,FALSE,Fibre
SITE0403029,Rajasthan,RJ,North,704819,4G LTE,34335,22.9,8.4,1.86,76.1,FALSE,Fibre
SITE0402670,Tamil Nadu,TN,South,176390,5G SA,18654,30.1,10.7,0.84,26,FALSE,Fibre
SITE0403755,West Bengal,WB,East,241921,4G LTE,16077,27.8,10.8,0.25,39.7,FALSE,Fibre
SITE0402052,Madhya Pradesh & Chhattisgarh,MP,North,359404,4G LTE,40136,18.1,19,0.7,111.8,FALSE,Microwave
SITE0400835,Uttar Pradesh West,UPW,North,288551,5G SA,22001,74.7,3.4,0.66,63.3,TRUE,Fibre
SITE0402698,Karnataka,KA,South,719056,4G LTE,31257,19.7,9.1,0.13,105.8,FALSE,Fibre
SITE0402620,Uttar Pradesh East,UPE,North,804097,5G SA,34055,38.5,7,1.59,191.2,FALSE,Fibre
SITE0403488,Kolkata,KO,East,663230,5G SA,31919,33.7,9.7,0.32,71,FALSE,Fibre
SITE0400688,Gujarat,GJ,West,612181,5G SA,9266,63.7,9.5,0.11,65.6,FALSE,Fibre
SITE0401186,Maharashtra & Goa,MH,West,253199,5G SA,33541,24.2,4.3,0.31,52.8,FALSE,Fibre
SITE0402615,Madhya Pradesh & Chhattisgarh,MP,North,576177,4G LTE,5247,79.1,13.2,0.95,80.9,TRUE,Microwave
SITE0401574,Punjab,PB,North,586886,5G NSA,10995,68.4,-2.1,0.6,49.6,FALSE,Microwave
SITE0401381,Uttar Pradesh East,UPE,North,524486,5G SA,31771,83.6,9.2,1.11,41.2,TRUE,Fibre
SITE0402545,Maharashtra & Goa,MH,West,555750,5G NSA,22908,46.5,12.1,0.15,36,FALSE,Microwave
SITE0402384,Gujarat,GJ,West,132520,5G SA,11237,33.2,8.8,0.83,101.9,FALSE,Fibre
SITE0401367,Kolkata,KO,East,672017,4G LTE,37070,23.5,14.5,0.22,93.2,FALSE,Fibre
SITE0402043,Mumbai,MU,West,653078,5G NSA,2215,30,19.3,0.7,92.1,FALSE,Fibre
SITE0403295,Uttar Pradesh West,UPW,North,398414,4G LTE,29230,99,5.2,0.37,65.4,TRUE,Fibre
SITE0400609,Andhra Pradesh & Telangana,AP,South,311541,4G LTE,28217,27,7.4,0.34,80.8,FALSE,Microwave
SITE0403167,Uttar Pradesh West,UPW,North,288576,5G NSA,11119,28.6,14.2,1.25,75,FALSE,Microwave
SITE0402986,Tamil Nadu,TN,South,318916,5G SA,24750,26.7,9.7,0.17,89,FALSE,Microwave
SITE0400991,Tamil Nadu,TN,South,745731,4G LTE,27033,59.2,10.9,0.81,88.2,FALSE,Microwave
SITE0402624,Assam,AS,East,632769,5G SA,12636,74.4,8,0.39,1.5,TRUE,Fibre
SITE0403768,Tamil Nadu,TN,South,459902,5G SA,34011,36.1,12,0.35,84.7,FALSE,Fibre
SITE0401628,Odisha,OR,East,140460,5G SA,5302,29.5,7,0.59,76.5,FALSE,Fibre
SITE0400989,Tamil Nadu,TN,South,722846,5G SA,33666,30.6,10.5,0.04,58,FALSE,Fibre
SITE0401597,Rajasthan,RJ,North,525881,4G LTE,26833,74.5,8.3,0.16,56.5,TRUE,Fibre
SITE0402207,Karnataka,KA,South,409419,5G NSA,41815,38.8,7.9,0.17,77.4,FALSE,Fibre
SITE0403544,Karnataka,KA,South,484702,5G SA,3778,64.7,8.6,0.08,92.8,FALSE,Fibre
SITE0402333,Maharashtra & Goa,MH,West,524954,4G LTE,9722,50.4,13.5,0.79,33.2,FALSE,Microwave
SITE0401318,Uttar Pradesh East,UPE,North,357095,5G SA,8410,39.4,12.4,0.99,59.1,FALSE,Fibre
SITE0403346,Uttar Pradesh East,UPE,North,806632,5G SA,33730,19.2,15.8,1.67,109.6,FALSE,Fibre
SITE0400955,Punjab,PB,North,379611,5G SA,38851,94.9,1.9,1.38,46.3,TRUE,Fibre
SITE0403576,Gujarat,GJ,West,515804,5G SA,27358,62.8,8.6,0.61,85.4,FALSE,Fibre
SITE0402550,Uttar Pradesh East,UPE,North,843009,4G LTE,10881,75.3,10.2,0.46,55.7,TRUE,Fibre
SITE0400615,Himachal Pradesh,HP,North,272764,5G NSA,18482,38.6,9.6,0.46,142.6,FALSE,Fibre
SITE0400081,Andhra Pradesh & Telangana,AP,South,663065,4G LTE,4808,39.9,10,0.28,61.3,FALSE,Fibre
SITE0403540,Maharashtra & Goa,MH,West,427015,4G LTE,16787,58,11.5,0.24,106.8,FALSE,Fibre
SITE0400024,Tamil Nadu,TN,South,171008,4G LTE,21747,16.4,10.5,0.27,104.3,FALSE,Microwave
SITE0403065,Tamil Nadu,TN,South,852976,4G LTE,13268,36.8,8.3,0.35,45.5,FALSE,Fibre
SITE0401392,Maharashtra & Goa,MH,West,734605,4G LTE,12125,56.8,2.4,0.07,66.4,FALSE,Fibre
SITE0401871,Tamil Nadu,TN,South,112725,4G LTE,40746,49.3,13.7,0.14,63.6,FALSE,Fibre
SITE0402024,Maharashtra & Goa,MH,West,152589,5G SA,37289,37.7,4.1,0.43,45.3,FALSE,Fibre
SITE0402343,Assam,AS,East,113674,5G NSA,34775,54.5,8,0.18,152.2,FALSE,Fibre
SITE0400469,Mumbai,MU,West,183355,5G NSA,20183,50.8,15.5,0.18,66.1,FALSE,Microwave
SITE0402716,Gujarat,GJ,West,614278,5G NSA,5868,44.8,5.9,0.05,85.5,FALSE,Fibre
SITE0402770,West Bengal,WB,East,591755,4G LTE,29707,50.7,4,0.18,125.6,FALSE,Fibre
SITE0402435,Maharashtra & Goa,MH,West,449641,5G NSA,40415,56.6,11.6,0.21,45.5,FALSE,Fibre
SITE0402415,Maharashtra & Goa,MH,West,571147,4G LTE,5703,30.9,10.9,0.21,72,FALSE,Fibre
SITE0401348,Delhi NCR,DL,North,391244,5G SA,37401,20.8,12.9,0.16,83.2,FALSE,Fibre
SITE0402060,Rajasthan,RJ,North,331987,5G SA,34614,46.8,16.2,0.35,90.6,FALSE,Fibre
SITE0400075,Andhra Pradesh & Telangana,AP,South,607152,5G SA,20160,47,6.7,0.19,88.3,FALSE,Fibre
SITE0400800,Delhi NCR,DL,North,227716,4G LTE,6730,27.3,8.5,0.11,140.1,FALSE,Fibre
SITE0403472,Rajasthan,RJ,North,836074,4G LTE,32834,44.2,11.2,0.22,116.5,FALSE,Fibre
SITE0402269,Maharashtra & Goa,MH,West,279028,4G LTE,23804,64.4,9.1,0.23,57.2,FALSE,Fibre
SITE0400783,Bihar & Jharkhand,BH,East,619604,5G SA,29817,75.3,6.8,0.35,24.1,TRUE,Fibre
SITE0400311,Bihar & Jharkhand,BH,East,732572,5G NSA,31735,52.6,6.9,0.38,107,FALSE,Fibre
SITE0400611,West Bengal,WB,East,835433,4G LTE,19182,57.5,5,0.14,98.8,FALSE,Fibre
SITE0401295,Bihar & Jharkhand,BH,East,542647,4G LTE,10334,12.2,14.4,0.24,87.5,FALSE,Fibre
SITE0403587,West Bengal,WB,East,420772,5G SA,24619,42.8,9.9,0.45,116.5,FALSE,Fibre
SITE0401324,Rajasthan,RJ,North,546555,5G NSA,39016,20,16.4,0.24,54.2,FALSE,Microwave
SITE0402373,West Bengal,WB,East,774511,5G SA,37451,69.9,5.8,0.11,103.8,FALSE,Microwave
SITE0402608,Maharashtra & Goa,MH,West,117510,5G SA,32483,25.5,8.9,0.73,109.9,FALSE,Fibre
SITE0401115,West Bengal,WB,East,759575,5G SA,24220,22,12.9,0.52,121.8,FALSE,Fibre
SITE0401655,Maharashtra & Goa,MH,West,719782,4G LTE,21590,40.9,1.1,0.37,44.5,FALSE,Fibre
SITE0402741,North East,NE,East,768636,5G NSA,29224,31.2,9.6,0.4,43.4,FALSE,Fibre
SITE0402205,Rajasthan,RJ,North,774262,5G SA,3333,84.3,0,0.59,99.1,TRUE,Fibre
SITE0402917,Maharashtra & Goa,MH,West,573043,4G LTE,36594,49.6,14.8,0.3,69.4,FALSE,Microwave
SITE0402881,Andhra Pradesh & Telangana,AP,South,165578,5G SA,5197,41.6,12,0.16,80.8,FALSE,Microwave
SITE0403569,Uttar Pradesh East,UPE,North,388608,5G SA,4572,39.1,10.8,0.65,120.8,FALSE,Microwave
SITE0403372,Rajasthan,RJ,North,286459,5G SA,4413,30.4,11.9,0.64,78.8,FALSE,Fibre
SITE0402894,Madhya Pradesh & Chhattisgarh,MP,North,663176,5G SA,9630,84.8,5.5,0.08,103,TRUE,Fibre
SITE0400441,Punjab,PB,North,512188,4G LTE,36586,45.7,4.4,0.32,73.2,FALSE,Fibre
SITE0400567,Andhra Pradesh & Telangana,AP,South,231552,5G SA,23634,13.1,7.4,0.34,39.4,FALSE,Fibre
SITE0401652,Gujarat,GJ,West,763854,4G LTE,21819,18.2,12.7,0.11,15,FALSE,Fibre
SITE0401447,Uttar Pradesh West,UPW,North,506979,5G SA,14537,70.5,12.6,0.9,29,FALSE,Fibre
SITE0402383,West Bengal,WB,East,790270,5G NSA,20301,19,11.9,0.95,53.3,FALSE,Fibre
SITE0401072,Bihar & Jharkhand,BH,East,549570,5G SA,9339,30.1,17.2,0.25,108.1,FALSE,Fibre
SITE0403325,Rajasthan,RJ,North,289858,4G LTE,19100,45.9,17.3,0.33,65.4,FALSE,Fibre
SITE0402408,West Bengal,WB,East,386812,4G LTE,13695,47.9,12.3,0.65,12.5,FALSE,Fibre
SITE0402845,West Bengal,WB,East,793479,4G LTE,24121,25.9,11.7,1.22,56.9,FALSE,Fibre
SITE0403269,Karnataka,KA,South,594559,4G LTE,6894,16.9,15.2,0.46,90.6,FALSE,Fibre
SITE0400947,Mumbai,MU,West,368111,5G SA,15331,25.1,5.8,0.13,126.7,FALSE,Fibre
SITE0400697,Haryana,HR,North,708752,5G NSA,24606,82.7,8.1,0.82,73.4,TRUE,Fibre
SITE0403473,Kolkata,KO,East,576024,5G SA,4303,47,9.9,0.66,117.7,FALSE,Fibre
SITE0402201,Karnataka,KA,South,265008,5G NSA,18144,48.2,7.2,0.76,72.8,FALSE,Fibre
SITE0403520,Kerala,KL,South,736958,5G SA,17303,38.5,16.4,0.41,89.3,FALSE,Fibre
SITE0401642,Bihar & Jharkhand,BH,East,685758,5G SA,7981,44.3,3.9,0.75,49.8,FALSE,Fibre
SITE0400223,Bihar & Jharkhand,BH,East,176570,4G LTE,21452,73.5,4.7,0.94,109.2,FALSE,Microwave
SITE0403480,Karnataka,KA,South,758546,5G SA,14544,63.8,14.2,0.5,69.4,FALSE,Fibre
SITE0401231,Kerala,KL,South,709866,4G LTE,12293,32.9,14.3,0.56,70.2,FALSE,Microwave
SITE0403604,Madhya Pradesh & Chhattisgarh,MP,North,312089,4G LTE,37816,81.6,13.3,0.98,77,TRUE,Microwave
SITE0402631,Tamil Nadu,TN,South,751391,5G SA,17471,35.3,7.6,1.18,36.4,FALSE,Fibre
SITE0403674,Delhi NCR,DL,North,316868,4G LTE,32360,11.2,24.5,0.6,91.4,FALSE,Fibre
SITE0402567,Kerala,KL,South,799251,5G SA,32134,45.2,5.1,1.11,91.6,FALSE,Fibre
SITE0400337,Assam,AS,East,485633,4G LTE,27339,47.1,9.6,0.38,48.9,FALSE,Fibre
SITE0400171,Haryana,HR,North,634090,5G SA,10590,41,5,0.67,88.5,FALSE,Fibre
SITE0402896,Haryana,HR,North,182433,5G SA,11941,38,7.9,0.51,95.9,FALSE,Fibre
SITE0402184,Haryana,HR,North,772280,4G LTE,40745,49,22.3,0.64,95.4,FALSE,Fibre
SITE0403361,Delhi NCR,DL,North,376316,4G LTE,1895,26.5,7.8,0.82,98.4,FALSE,Fibre
SITE0403177,North East,NE,East,399743,5G NSA,26705,23.2,18.3,0.5,101.4,FALSE,Fibre
SITE0403349,Haryana,HR,North,238094,4G LTE,30358,55.1,7.6,1.66,90.5,FALSE,Fibre
SITE0402359,Haryana,HR,North,327901,4G LTE,23259,46.7,5.4,0.27,34.2,FALSE,Fibre
SITE0400336,Uttar Pradesh West,UPW,North,589825,5G SA,18672,59.5,8.4,1.36,51.2,FALSE,Fibre
SITE0403834,Uttar Pradesh East,UPE,North,594801,4G LTE,19648,48,9.2,0.71,105.8,FALSE,Fibre
SITE0403729,Assam,AS,East,827175,4G LTE,13107,63.4,14.5,0.29,96.4,FALSE,Fibre
SITE0403359,Uttar Pradesh East,UPE,North,642057,5G SA,27251,88.8,-1.8,0.6,83.6,TRUE,Fibre
SITE0401509,Assam,AS,East,653250,5G NSA,10479,30.9,11,0.4,98.1,FALSE,Fibre
SITE0402078,Bihar & Jharkhand,BH,East,568970,5G SA,32528,57.9,7.9,0.53,59.9,FALSE,Fibre
SITE0401101,Rajasthan,RJ,North,374367,5G NSA,3729,24.5,16.6,1.91,126.3,FALSE,Fibre
SITE0400663,West Bengal,WB,East,325437,5G NSA,25311,22.5,8.2,0.65,111.1,FALSE,Fibre
SITE0403405,Uttar Pradesh West,UPW,North,142753,5G SA,2385,26.9,14.2,0.89,58.6,FALSE,Fibre
SITE0401661,Bihar & Jharkhand,BH,East,589159,5G SA,22142,23.8,14.7,0.61,99.1,FALSE,Fibre
SITE0403253,Uttar Pradesh East,UPE,North,668903,4G LTE,38066,69.9,-3.5,0.37,86.8,FALSE,Microwave
SITE0400953,Maharashtra & Goa,MH,West,533297,4G LTE,37038,21.7,11.7,0.73,108.8,FALSE,Fibre
SITE0401800,West Bengal,WB,East,479767,4G LTE,4058,63.9,10.9,0.35,50.2,FALSE,Fibre
SITE0402352,West Bengal,WB,East,452335,4G LTE,28685,49.5,9.3,0.75,41.4,FALSE,Fibre
SITE0401109,Rajasthan,RJ,North,243423,4G LTE,32872,25.9,8.1,0.12,109.3,FALSE,Fibre
SITE0401610,Tamil Nadu,TN,South,635677,5G NSA,39334,48.5,4.9,0.14,25.7,FALSE,Fibre
SITE0402051,Karnataka,KA,South,750756,5G SA,11416,65.2,10.5,0.7,45.8,FALSE,Fibre
SITE0402840,Madhya Pradesh & Chhattisgarh,MP,North,490440,5G NSA,9395,60.4,2.9,0.37,45.6,FALSE,Fibre
SITE0402046,Tamil Nadu,TN,South,425142,4G LTE,25621,47.8,13,0.28,43.2,FALSE,Fibre
SITE0400990,Karnataka,KA,South,226087,4G LTE,10360,55.6,8.8,0.34,118.7,FALSE,Fibre
SITE0401478,Assam,AS,East,554718,5G NSA,2392,61.6,5,0.37,1.5,FALSE,Fibre
SITE0400252,Bihar & Jharkhand,BH,East,437452,4G LTE,24600,99,1.6,1.3,53.1,TRUE,Fibre
SITE0400752,Uttar Pradesh West,UPW,North,171781,5G SA,34884,35.3,9.8,0.38,91.8,FALSE,Fibre
SITE0400592,Tamil Nadu,TN,South,520914,4G LTE,24145,40.6,7.8,0.47,78.7,FALSE,Microwave
SITE0402154,Gujarat,GJ,West,321325,5G SA,10476,55.6,10.6,0.49,75.1,FALSE,Fibre
SITE0401300,Uttar Pradesh East,UPE,North,799696,5G NSA,21390,56,15.7,0.44,83.9,FALSE,Fibre
SITE0401185,Madhya Pradesh & Chhattisgarh,MP,North,164721,5G SA,37101,14.5,18.1,0.83,131.5,FALSE,Fibre
SITE0403190,Uttar Pradesh East,UPE,North,659844,5G SA,19437,46.2,10.3,1,36.1,FALSE,Fibre
SITE0400828,Odisha,OR,East,682948,4G LTE,3903,70.1,1.6,0.13,89.7,FALSE,Fibre
SITE0400221,Jammu & Kashmir,JK,North,823326,5G SA,2802,44.4,12.1,0.82,44.5,FALSE,Fibre
SITE0400976,West Bengal,WB,East,300604,4G LTE,30747,47.1,11.2,0.77,108.1,FALSE,Fibre
SITE0402671,Rajasthan,RJ,North,781004,5G SA,21982,31.6,10,0.23,93.3,FALSE,Microwave
SITE0402017,Uttar Pradesh East,UPE,North,745507,5G SA,34877,43.1,15.7,0.32,65.5,FALSE,Fibre
SITE0401860,Kolkata,KO,East,423615,5G NSA,9203,32.7,8.7,0.32,49,FALSE,Fibre
SITE0402098,Rajasthan,RJ,North,228515,5G SA,23098,43.2,12.5,0.07,110.9,FALSE,Microwave
SITE0401934,Madhya Pradesh & Chhattisgarh,MP,North,212044,5G SA,37250,62.5,8.2,0.88,62.5,FALSE,Fibre
SITE0403833,Bihar & Jharkhand,BH,East,773296,5G SA,8922,33.5,10.2,0.75,136.1,FALSE,Fibre
SITE0402194,Uttar Pradesh East,UPE,North,795541,5G NSA,41127,73.1,7.1,0.53,43,FALSE,Fibre
SITE0403616,Uttar Pradesh East,UPE,North,201251,5G SA,32952,76.2,7.6,1.53,45.1,TRUE,Fibre
SITE0400352,Jammu & Kashmir,JK,North,547484,5G SA,2848,43.9,19.9,0.22,65.7,FALSE,Fibre
SITE0401282,Uttar Pradesh East,UPE,North,167338,5G SA,10987,71.6,7.8,0.66,79.8,FALSE,Microwave
SITE0401490,Maharashtra & Goa,MH,West,133375,4G LTE,4879,40.2,7.6,0.18,89,FALSE,Fibre
SITE0402584,Mumbai,MU,West,277567,5G SA,8837,30.9,13.4,0.25,72.2,FALSE,Fibre
SITE0402323,Uttar Pradesh East,UPE,North,199964,4G LTE,8439,80,6.1,0.43,106.8,TRUE,Microwave
SITE0403243,North East,NE,East,528577,4G LTE,38838,46,2.6,0.23,90.7,FALSE,Fibre
SITE0403076,Delhi NCR,DL,North,219600,5G SA,5690,13.3,8.4,0.25,89.7,FALSE,Fibre
SITE0400372,Gujarat,GJ,West,350662,5G SA,17482,44.6,21.4,0.65,119.6,FALSE,Fibre
SITE0401814,Uttar Pradesh East,UPE,North,240145,5G NSA,26532,99,8.4,0.48,54.8,TRUE,Fibre
SITE0403643,Kerala,KL,South,316856,4G LTE,7495,33.8,6.8,0.44,32.1,FALSE,Fibre
SITE0401970,Mumbai,MU,West,451910,5G NSA,7393,50.5,8.2,0.04,76.9,FALSE,Fibre
SITE0402963,Andhra Pradesh & Telangana,AP,South,720505,4G LTE,3358,43.6,7.3,0.44,176.5,FALSE,Fibre
SITE0403572,Maharashtra & Goa,MH,West,189215,5G NSA,31183,82,3.6,0.74,124,TRUE,Microwave
SITE0401066,Delhi NCR,DL,North,541448,5G SA,7214,35.5,10.7,0.45,131.1,FALSE,Fibre
SITE0403075,Uttar Pradesh West,UPW,North,551279,5G SA,6689,84.3,10.6,1.19,80.8,TRUE,Fibre
SITE0403407,Gujarat,GJ,West,671004,5G NSA,24886,63.4,16.6,1.1,26.2,FALSE,Fibre
SITE0402786,Gujarat,GJ,West,531683,5G NSA,29536,55.2,17.6,0.25,113,FALSE,Fibre
SITE0403484,Uttar Pradesh East,UPE,North,338491,4G LTE,27113,46.9,1.5,1.07,106,FALSE,Fibre
SITE0400544,Karnataka,KA,South,191027,5G NSA,11403,12.3,16.2,0.38,32.2,FALSE,Fibre
SITE0401405,Maharashtra & Goa,MH,West,388754,4G LTE,31120,63.7,9,0.24,90.4,FALSE,Microwave
SITE0400648,Andhra Pradesh & Telangana,AP,South,259420,5G SA,4926,25.4,16.2,0.6,106.6,FALSE,Fibre
SITE0400620,Madhya Pradesh & Chhattisgarh,MP,North,326967,5G SA,24383,95,4.6,0.86,95.1,TRUE,Fibre
SITE0400842,Andhra Pradesh & Telangana,AP,South,113853,5G NSA,18324,22.9,13.1,0.4,143.8,FALSE,Fibre
SITE0400626,West Bengal,WB,East,797296,4G LTE,10091,39.5,18.2,0.5,71.1,FALSE,Fibre
SITE0401996,Karnataka,KA,South,659660,5G NSA,32347,66,-0.6,0.52,33.2,FALSE,Fibre
SITE0402783,Odisha,OR,East,340464,4G LTE,41424,16.6,14.3,0.3,99.6,FALSE,Fibre
SITE0401022,Tamil Nadu,TN,South,682659,5G SA,2074,8.8,9.1,1.06,92.9,FALSE,Fibre
SITE0402834,Uttar Pradesh West,UPW,North,175455,4G LTE,27703,82.2,8.6,0.2,98.6,TRUE,Fibre
SITE0403234,Delhi NCR,DL,North,537978,5G SA,42541,33.3,16.4,0.09,57.6,FALSE,Fibre
SITE0400365,Tamil Nadu,TN,South,785868,4G LTE,24585,60,12.2,0.16,86.9,FALSE,Fibre
SITE0401820,Maharashtra & Goa,MH,West,835618,5G NSA,16975,44.1,13.9,0.54,66.5,FALSE,Fibre
SITE0403554,Himachal Pradesh,HP,North,275988,5G SA,5018,36.6,11.7,0.75,74.9,FALSE,Fibre
SITE0401775,Maharashtra & Goa,MH,West,199800,5G SA,32897,49.1,5.2,0.19,79,FALSE,Microwave
SITE0403732,Maharashtra & Goa,MH,West,683042,5G SA,38800,37.2,1.4,0.33,49.5,FALSE,Microwave
SITE0400269,Uttar Pradesh West,UPW,North,449164,4G LTE,38457,55.5,4.2,0.41,56.4,FALSE,Fibre
SITE0403686,Uttar Pradesh West,UPW,North,852112,5G SA,22071,79.6,10.9,0.68,83.2,TRUE,Fibre
SITE0401099,Karnataka,KA,South,624580,5G SA,29812,13.6,14.5,0.53,104.6,FALSE,Fibre
SITE0401985,Uttar Pradesh West,UPW,North,609504,4G LTE,18981,74.2,11.1,0.94,97.5,TRUE,Microwave
SITE0400104,Gujarat,GJ,West,593881,4G LTE,6685,44.5,7.7,0.16,96.7,FALSE,Microwave
SITE0400840,Uttar Pradesh West,UPW,North,528097,4G LTE,30041,12.7,23.6,1.61,63.5,FALSE,Fibre
SITE0400816,Jammu & Kashmir,JK,North,173192,4G LTE,37417,74.5,10.5,1.21,45.1,TRUE,Fibre
SITE0401169,Karnataka,KA,South,848594,4G LTE,33693,62.7,8.9,0.07,89.5,FALSE,Fibre
SITE0402729,Bihar & Jharkhand,BH,East,399994,5G SA,2153,66.6,6.8,0.18,50.8,FALSE,Fibre
SITE0401289,Tamil Nadu,TN,South,398377,5G NSA,17456,49.2,17,0.15,75.8,FALSE,Fibre
SITE0401881,Uttar Pradesh East,UPE,North,407391,4G LTE,31580,69.4,4.7,1.75,66,FALSE,Fibre
SITE0401379,Assam,AS,East,486461,5G NSA,14841,23.9,6.3,0.94,72.1,FALSE,Fibre
SITE0401090,Bihar & Jharkhand,BH,East,477907,5G SA,3708,52.8,11.4,0.67,76.7,FALSE,Fibre
SITE0403469,Maharashtra & Goa,MH,West,329759,5G SA,16796,22.6,13.3,0.26,73.9,FALSE,Fibre
SITE0402167,Gujarat,GJ,West,476314,4G LTE,30977,17.7,10.6,0.49,76.7,FALSE,Fibre
SITE0403163,Delhi NCR,DL,North,480651,5G SA,17874,24.1,13.1,0.2,1.5,FALSE,Fibre
SITE0403415,Karnataka,KA,South,487605,4G LTE,6102,48.5,7.7,0.25,48,FALSE,Microwave
SITE0400154,Odisha,OR,East,742991,5G NSA,39650,64,3.3,1.25,90.3,FALSE,Fibre
SITE0402947,Bihar & Jharkhand,BH,East,135027,5G NSA,35181,89.8,12.7,0.2,63.4,TRUE,Microwave
SITE0403629,Karnataka,KA,South,333522,4G LTE,39054,53.4,6.6,0.18,58.6,FALSE,Fibre
SITE0401904,Uttar Pradesh West,UPW,North,209174,4G LTE,10167,90.7,4.9,0.65,34,TRUE,Fibre
SITE0402215,Uttar Pradesh East,UPE,North,557390,5G SA,32159,87.4,3.1,1.28,39.7,TRUE,Fibre
SITE0403225,Madhya Pradesh & Chhattisgarh,MP,North,277235,5G NSA,20860,89.5,0.8,0.28,52.8,TRUE,Fibre
SITE0401682,Haryana,HR,North,517390,5G NSA,35924,38.1,7.6,0.69,34.7,FALSE,Fibre
SITE0403754,Rajasthan,RJ,North,495074,4G LTE,37557,59.4,7,0.98,120.2,FALSE,Fibre
